ICSD_id,formula,ESW_Red (V),ESW_Oxi (V),ESW Width (V),composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,compound possible,max ionic char,avg ionic char,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
85714.0,LiPO3,2.5,5.370117,2.8701169999999996,Li1 P1 O3,3.0,15.0,12.0,8.4,2.64,8.0,1.0,87.0,86.0,69.0,27.2,87.0,6.941,30.973762,24.032762,17.182592399999997,5.516467839999999,15.9994,54.8,453.69,398.89,187.078,158.7336,54.8,1.0,16.0,15.0,12.8,4.72,16.0,2.0,3.0,1.0,2.2,0.3200000000000001,2.0,66.0,128.0,62.0,86.6,24.72,66.0,0.98,3.44,2.46,2.698,0.8904,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.8,1.52,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.4,2.0,9.105,22.5702380952,13.4652380952,13.2957142857,5.02885714284,9.105,0.0,1.625,1.625,0.325,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,53.4,70.24,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,True,0.7797297329475583,0.14463208786004178,0.375,0.625,0.0,0.0
92571.0,KLiCO3,1.3,4.150391,2.850391,K1 Li1 C1 O3,3.0,19.0,16.0,8.666666666666666,3.444444444444444,8.0,1.0,87.0,86.0,57.0,36.666666666666664,87.0,6.941,39.0983,32.1573,17.6747,7.141200000000002,15.9994,54.8,3823.0,3768.2,796.27,1008.91,54.8,1.0,16.0,15.0,10.666666666666666,6.444444444444444,16.0,2.0,4.0,2.0,2.3333333333333335,0.5555555555555557,2.0,66.0,203.0,137.0,100.83333333333333,43.111111111111114,66.0,0.82,3.44,2.62,2.445,1.03,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.3333333333333335,1.6666666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.0,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,4.0,4.0,1.6666666666666667,1.111111111111111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.6666666666666666,2.0,5.64,73.1066666667,67.4666666667,20.4425,17.554722222233334,9.105,0.0,4.496,4.496,0.7493333333333334,1.248888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,114.66666666666667,102.66666666666667,12.0,4,0.5773502691896257,0.5178720843256431,0.5012285160432101,0.5000979240259901,0.5000025402050967,True,0.8202341305415322,0.17588995438917762,0.4166666666666667,0.5833333333333334,0.0,0.0
68653.0,Li6Y(BO3)3,0.666,3.515,2.849,Li6 Y1 B3 O9,3.0,39.0,36.0,7.578947368421052,3.7063711911357338,8.0,1.0,87.0,86.0,53.526315789473685,37.54570637119114,87.0,6.941,88.90585,81.96485,16.156813157894735,7.657793351800553,15.9994,54.8,2348.0,2293.2,634.6494736842105,663.6212742382271,54.8,1.0,16.0,15.0,10.105263157894736,6.498614958448753,16.0,2.0,5.0,3.0,2.1578947368421053,0.2991689750692521,2.0,66.0,190.0,124.0,94.94736842105263,30.880886426592795,66.0,0.98,3.44,2.46,2.325263157894737,1.0560664819944598,3.44,1.0,2.0,1.0,1.6842105263157894,0.4321329639889197,2.0,0.0,4.0,4.0,2.0526315789473686,1.844875346260388,4.0,0.0,1.0,1.0,0.05263157894736842,0.09972299168975068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.789473684210526,2.0941828254847645,6.0,0.0,1.0,1.0,0.3157894736842105,0.4321329639889197,0.0,0.0,5.0,5.0,1.736842105263158,1.2797783933518005,2.0,0.0,9.0,9.0,0.47368421052631576,0.8975069252077561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.526315789473684,1.4626038781163435,2.0,7.1725,32.365,25.192500000000003,12.388815789463159,4.75824099721662,9.105,0.0,1.524,1.524,0.24063157894736842,0.4052742382271468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,114.42105263157895,97.03047091412743,12.0,4,0.5931277720834024,0.5215356645724616,0.48590432561826175,0.4775783188822406,0.47450010055732816,True,0.7797297329475583,0.17700133544978072,0.4444444444444444,0.5416666666666667,0.013888888888888888,0.0
68475.0,Li3B7O12,1.297,4.14,2.843,Li3 B7 O12,3.0,8.0,5.0,6.363636363636363,1.7851239669421488,8.0,1.0,87.0,86.0,70.5,18.954545454545453,87.0,6.941,15.9994,9.058399999999999,13.113309090909091,3.1484628099173553,15.9994,54.8,2348.0,2293.2,838.8486363636363,960.3690495867769,54.8,1.0,16.0,15.0,13.0,3.272727272727273,16.0,2.0,2.0,0.0,2.0,0.0,2.0,66.0,128.0,62.0,80.18181818181819,15.47107438016529,66.0,0.98,3.44,2.46,2.659090909090909,0.851900826446281,3.44,1.0,2.0,1.0,1.8636363636363635,0.2355371900826447,2.0,0.0,4.0,4.0,2.5,1.6363636363636365,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.363636363636363,1.7851239669421488,6.0,0.0,1.0,1.0,0.13636363636363635,0.23553719008264462,0.0,0.0,5.0,5.0,2.6818181818181817,1.4752066115702478,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.8181818181818183,1.3884297520661157,2.0,7.1725,16.5933333333,9.4208333333,9.511249999995455,1.9314772727194212,9.105,0.0,1.524,1.524,0.4849090909090909,0.6612396694214876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,90.5909090909091,85.73553719008265,12.0,3,0.6460304728887225,0.5818965921785451,0.5527326339455588,0.5472327435252389,0.5457029314824875,True,0.7797297329475583,0.1358522160965943,0.4270833333333333,0.5729166666666667,0.0,0.0
2121.0,Li6Ho(BO3)3,0.669,3.512,2.843,Li6 Ho1 B3 O9,3.0,67.0,64.0,9.052631578947368,6.099722991689751,8.0,1.0,87.0,86.0,54.63157894736842,36.149584487534625,87.0,6.941,164.93032,157.98932,20.15810105263158,15.239180941828256,15.9994,54.8,2348.0,2293.2,631.9126315789474,659.299944598338,54.8,1.0,16.0,15.0,10.105263157894736,6.498614958448753,16.0,2.0,6.0,4.0,2.210526315789474,0.39889196675900296,2.0,66.0,192.0,126.0,95.05263157894737,31.01385041551247,66.0,0.98,3.44,2.46,2.3257894736842104,1.055567867036011,3.44,1.0,2.0,1.0,1.6842105263157894,0.4321329639889197,2.0,0.0,4.0,4.0,2.0526315789473686,1.844875346260388,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.5789473684210527,1.0969529085872578,0.0,1.0,13.0,12.0,4.315789473684211,2.509695290858726,6.0,0.0,1.0,1.0,0.3157894736842105,0.4321329639889197,0.0,0.0,5.0,5.0,1.736842105263158,1.2797783933518005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.15789473684210525,0.29916897506925205,0.0,1.0,5.0,4.0,2.210526315789474,0.9639889196675901,2.0,7.1725,30.7333333333,23.5608333333,12.302938596478949,4.649764542920775,9.105,0.0,1.524,1.524,0.24063157894736842,0.4052742382271468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,114.42105263157895,97.03047091412743,12.0,4,0.5931277720834024,0.5215356645724616,0.48590432561826175,0.4775783188822406,0.47450010055732816,True,0.7797297329475583,0.17691172672140446,0.39024390243902435,0.475609756097561,0.0,0.13414634146341464
153522.0,LiTiPO5,2.2,5.040039,2.840039,Li1 Ti1 P1 O5,3.0,22.0,19.0,10.0,4.25,8.0,1.0,87.0,86.0,70.25,24.125,87.0,6.941,47.867,40.925999999999995,20.72234525,9.349017875000001,15.9994,54.8,1941.0,1886.2,373.24875000000003,412.048125,54.8,1.0,16.0,15.0,12.5,5.0,16.0,2.0,4.0,2.0,2.375,0.5625,2.0,66.0,160.0,94.0,90.625,30.78125,66.0,0.98,3.44,2.46,2.73875,0.8765624999999999,3.44,1.0,2.0,1.0,1.875,0.21875,2.0,0.0,4.0,4.0,2.875,1.4375,4.0,0.0,2.0,2.0,0.25,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.0,1.25,6.0,0.0,1.0,1.0,0.125,0.21875,0.0,0.0,3.0,3.0,1.625,0.8125,2.0,0.0,8.0,8.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.75,1.375,2.0,9.105,22.5702380952,13.4652380952,12.672321428562501,4.459151785703125,9.105,0.0,1.625,1.625,0.203125,0.35546875,0.0,0.0,2.25333333333e-05,2.25333333333e-05,2.8166666666625e-06,4.9291666666593755e-06,0.0,2.0,229.0,227.0,60.625,75.4375,12.0,4,0.6614378277661477,0.6299605249474366,0.6251199539465242,0.6250034285150055,0.6250000191999974,True,0.7797297329475583,0.1401541396004412,0.375,0.575,0.05,0.0
636.0,Li2Cd(PO3)4,2.7,5.54,2.84,Li2 Cd1 P4 O12,3.0,48.0,45.0,11.052631578947368,5.551246537396121,8.0,1.0,87.0,86.0,76.21052631578948,16.487534626038777,87.0,6.941,112.411,105.47,23.272676210526313,12.625543889196676,15.9994,54.8,594.22,539.4200000000001,180.4421052631579,158.70581717451526,54.8,1.0,16.0,15.0,14.0,2.9473684210526314,16.0,2.0,5.0,3.0,2.3684210526315788,0.5429362880886426,2.0,66.0,144.0,78.0,85.26315789473684,24.332409972299168,66.0,0.98,3.44,2.46,2.8257894736842104,0.7758448753462603,3.44,1.0,2.0,1.0,1.894736842105263,0.18836565096952915,2.0,0.0,4.0,4.0,3.1578947368421053,1.0637119113573406,4.0,0.0,10.0,10.0,0.5263157894736842,0.9972299168975068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,5.578947368421052,1.2077562326869806,6.0,0.0,1.0,1.0,0.10526315789473684,0.1883656509695291,0.0,0.0,3.0,3.0,1.894736842105263,0.5983379501385041,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.42105263157894735,2.0,9.105,22.5702380952,13.4652380952,13.274874686705262,5.2672101305750685,9.105,0.0,1.625,1.625,0.34210526315789475,0.5401662049861496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,42.31578947368421,55.26869806094182,12.0,4,0.6760648725613225,0.6403503285010865,0.6321146079915033,0.6316205193861515,0.6315800179902834,True,0.7797297329475583,0.12073642421575839,0.33962264150943394,0.5660377358490567,0.09433962264150944,0.0
34361.0,Li4Ge9O20,2.3,5.139648,2.8396480000000004,Li4 Ge9 O20,3.0,32.0,29.0,13.93939393939394,9.851239669421489,8.0,1.0,87.0,86.0,74.39393939393939,17.79247015610652,87.0,6.941,72.64,65.699,30.34884848484848,23.067900826446284,15.9994,54.8,1211.4,1156.6000000000001,418.5866666666667,440.95353535353536,54.8,1.0,16.0,15.0,13.636363636363637,3.0633608815426996,16.0,2.0,4.0,2.0,2.5454545454545454,0.793388429752066,2.0,66.0,128.0,62.0,88.24242424242425,26.960514233241508,66.0,0.98,3.44,2.46,2.751818181818182,0.8341597796143251,3.44,1.0,2.0,1.0,1.878787878787879,0.2130394857667584,2.0,0.0,4.0,4.0,2.9696969696969697,1.248852157943067,4.0,0.0,10.0,10.0,2.727272727272727,3.9669421487603307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,7.575757575757576,3.5041322314049594,6.0,0.0,1.0,1.0,0.12121212121212122,0.21303948576675846,0.0,0.0,4.0,4.0,2.303030303030303,0.9256198347107438,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.4242424242424243,0.8595041322314051,2.0,9.105,23.005,13.899999999999999,13.803585858581819,5.695255586159779,9.105,0.0,0.383,0.383,0.10445454545454545,0.15193388429752064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,96.39393939393939,102.29568411386595,12.0,3,0.6755605093820592,0.6254583831592812,0.6083192014963542,0.6063847171703807,0.6060812458481208,True,0.7797297329475583,0.13113710020858574,0.248,0.39199999999999996,0.35999999999999993,0.0
16713.0,Li2CO3,1.266,4.098,2.832,Li2 C1 O3,3.0,8.0,5.0,6.0,2.0,8.0,1.0,87.0,86.0,56.666666666666664,37.11111111111111,87.0,6.941,15.9994,9.058399999999999,12.315149999999997,3.68425,15.9994,54.8,3823.0,3768.2,815.7966666666666,1002.4011111111109,54.8,1.0,16.0,15.0,10.666666666666666,6.444444444444444,16.0,2.0,2.0,0.0,2.0,0.0,2.0,66.0,128.0,62.0,88.33333333333333,26.444444444444443,66.0,0.98,3.44,2.46,2.4716666666666667,0.9944444444444445,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.3333333333333335,1.6666666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.0,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,4.0,4.0,1.6666666666666667,1.111111111111111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.6666666666666666,2.0,5.64,16.5933333333,10.953333333299998,11.023611111100001,3.713148148133333,9.105,0.0,4.496,4.496,0.7493333333333334,1.248888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,114.66666666666667,102.66666666666667,12.0,3,0.6236095644623235,0.5503212081491045,0.5128974808990104,0.5041104334909742,0.5008612172408381,True,0.7797297329475583,0.17048256482912671,0.4166666666666667,0.5833333333333334,0.0,0.0
80459.0,NaLiCO3,1.3,4.120117,2.8201169999999998,Na1 Li1 C1 O3,3.0,11.0,8.0,7.333333333333333,1.8888888888888886,8.0,1.0,87.0,86.0,56.833333333333336,36.88888888888889,87.0,6.941,22.98976928,16.048769280000002,14.989944880000001,3.6760632533333335,15.9994,54.8,3823.0,3768.2,801.9933333333332,1007.0022222222223,54.8,1.0,16.0,15.0,10.666666666666666,6.444444444444444,16.0,2.0,3.0,1.0,2.1666666666666665,0.2777777777777777,2.0,66.0,166.0,100.0,94.66666666666667,34.88888888888889,66.0,0.93,3.44,2.51,2.4633333333333334,1.0055555555555555,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.3333333333333335,1.6666666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.0,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,4.0,4.0,1.6666666666666667,1.111111111111111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.6666666666666666,2.0,5.64,29.2433333333,23.6033333333,13.131944444433332,6.524259259244444,9.105,0.0,4.496,4.496,0.7493333333333334,1.248888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,114.66666666666667,102.66666666666667,12.0,4,0.5773502691896257,0.5178720843256431,0.5012285160432101,0.5000979240259901,0.5000025402050967,True,0.792997622442975,0.1721919120081705,0.4166666666666667,0.5833333333333334,0.0,0.0
59640.0,Li4Zn(PO4)2,2.2,5.019531,2.8195309999999996,Li4 Zn1 P2 O8,3.0,30.0,27.0,9.066666666666666,4.373333333333333,8.0,1.0,87.0,86.0,62.333333333333336,32.71111111111111,87.0,6.941,65.38,58.43899999999999,18.872448266666666,9.428023893333334,15.9994,54.8,692.68,637.88,238.696,196.15573333333336,54.8,1.0,16.0,15.0,11.6,5.653333333333333,16.0,2.0,4.0,2.0,2.2666666666666666,0.42666666666666664,2.0,66.0,128.0,62.0,91.73333333333333,27.44888888888889,66.0,0.98,3.44,2.46,2.4979999999999998,1.0048,3.44,1.0,2.0,1.0,1.7333333333333334,0.3911111111111111,2.0,0.0,4.0,4.0,2.533333333333333,1.688888888888889,4.0,0.0,10.0,10.0,0.6666666666666666,1.2444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,4.933333333333334,2.0977777777777775,6.0,0.0,1.0,1.0,0.26666666666666666,0.39111111111111113,0.0,0.0,3.0,3.0,1.4666666666666666,0.9777777777777779,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7333333333333334,0.6222222222222221,2.0,9.105,22.5702380952,13.4652380952,13.220920634906665,4.390315343900443,9.105,0.0,1.625,1.625,0.21666666666666667,0.37555555555555553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,80.66666666666667,94.22222222222223,12.0,4,0.6146362971528592,0.5575631071579463,0.5367305333584647,0.5339312433777199,0.5333854446602024,True,0.7797297329475583,0.16689607569596399,0.35135135135135137,0.5135135135135135,0.13513513513513511,0.0
203217.0,NaLiCO3,1.248,4.06,2.8119999999999994,Na1 Li1 C1 O3,3.0,11.0,8.0,7.333333333333333,1.8888888888888886,8.0,1.0,87.0,86.0,56.833333333333336,36.88888888888889,87.0,6.941,22.98976928,16.048769280000002,14.989944880000001,3.6760632533333335,15.9994,54.8,3823.0,3768.2,801.9933333333332,1007.0022222222223,54.8,1.0,16.0,15.0,10.666666666666666,6.444444444444444,16.0,2.0,3.0,1.0,2.1666666666666665,0.2777777777777777,2.0,66.0,166.0,100.0,94.66666666666667,34.88888888888889,66.0,0.93,3.44,2.51,2.4633333333333334,1.0055555555555555,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.3333333333333335,1.6666666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.0,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,4.0,4.0,1.6666666666666667,1.111111111111111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.6666666666666666,2.0,5.64,29.2433333333,23.6033333333,13.131944444433332,6.524259259244444,9.105,0.0,4.496,4.496,0.7493333333333334,1.248888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,114.66666666666667,102.66666666666667,12.0,4,0.5773502691896257,0.5178720843256431,0.5012285160432101,0.5000979240259901,0.5000025402050967,True,0.792997622442975,0.1721919120081705,0.4166666666666667,0.5833333333333334,0.0,0.0
90112.0,Li2Mn2NiO6,0.599,3.407,2.808,Li2 Mn2 Ni1 O6,3.0,28.0,25.0,12.0,7.636363636363637,8.0,1.0,87.0,86.0,62.63636363636363,26.578512396694215,87.0,6.941,58.6934,51.752399999999994,25.313444545454548,16.841664793388432,15.9994,54.8,1728.0,1673.2,545.6527272727272,568.916694214876,54.8,1.0,16.0,15.0,11.090909090909092,5.355371900826446,16.0,2.0,4.0,2.0,2.5454545454545454,0.793388429752066,2.0,66.0,139.0,73.0,95.81818181818181,32.52892561983471,66.0,0.98,3.44,2.46,2.51,1.0145454545454546,3.44,1.0,2.0,1.0,1.8181818181818181,0.2975206611570248,2.0,0.0,4.0,4.0,2.1818181818181817,1.9834710743801656,4.0,0.0,8.0,8.0,1.6363636363636365,2.380165289256198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,5.636363636363637,1.6859504132231402,6.0,0.0,1.0,1.0,0.18181818181818182,0.29752066115702475,0.0,0.0,2.0,2.0,1.0909090909090908,0.9917355371900828,2.0,0.0,5.0,5.0,1.0909090909090908,1.586776859504132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.3636363636363638,0.9586776859504134,2.0,9.105,16.5933333333,7.488333333299998,10.82834900730909,2.0963579367239658,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.05418317648902819,0.09840209518381307,0.0,12.0,229.0,217.0,108.0909090909091,104.82644628099173,12.0,4,0.6098367211363063,0.5594044994239711,0.5463634083656294,0.5455260550107862,0.5454563937925668,True,0.7797297329475583,0.16418675551634251,0.3225806451612903,0.3870967741935483,0.2903225806451613,0.0
75927.0,Li3AsO4,1.315,4.122,2.807,Li3 As1 O4,3.0,33.0,30.0,9.25,5.9375,8.0,1.0,87.0,86.0,54.375,40.03125,87.0,6.941,74.9216,67.9806,19.967775,13.738456249999999,15.9994,54.8,1090.0,1035.2,333.78374999999994,278.98375,54.8,1.0,16.0,15.0,10.25,6.9375,16.0,2.0,4.0,2.0,2.25,0.4375,2.0,66.0,128.0,62.0,95.875,29.875,66.0,0.98,3.44,2.46,2.36,1.08,3.44,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.375,1.78125,4.0,0.0,10.0,10.0,1.25,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,5.25,3.1875,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,3.0,3.0,1.375,1.03125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.75,0.5625,2.0,9.105,22.175,13.07,13.5468749999875,4.441874999987499,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,112.625,100.625,12.0,3,0.6373774391990981,0.5642946794342502,0.5218357923239265,0.5090342055422441,0.5027468141173921,True,0.7797297329475583,0.18084566824327492,0.30952380952380953,0.4523809523809524,0.23809523809523808,0.0
